HandPose,D1-2,D2-3,D3-4,D4-5,Up1,Up2,Up3,Up4,Up5
Vulcan,118.77584726587182,23.892047157664546,42.78662683685129,40.24018112348109,true,true,true,true,true
Vulcan,120.22852759158802,24.185614560956324,38.68936711001948,44.78983547872984,true,true,true,true,true
Vulcan,124.56101859429317,25.645682536993473,38.23713474586701,48.28811898575719,true,true,true,true,true
Vulcan,129.32912459550218,23.087113072315066,26.84269568371429,40.44980769687958,true,true,true,true,true
Vulcan,132.24079580739846,24.715727651143844,22.116551612028143,38.97771067059482,true,true,true,true,true
Vulcan,128.7326292872311,24.830763886257927,24.197857094253227,39.92433783436642,true,true,true,true,true
Vulcan,120.47599741843459,29.24439466130208,29.82265984792659,39.85032963348764,true,true,true,true,true
Vulcan,115.51588154873733,25.41956864167224,41.3150476640529,35.40766345306548,true,true,true,true,true
Vulcan,118.47949001679703,25.321625874942175,49.6958754817285,33.576953010265214,true,true,true,true,true
Vulcan,121.75430100918052,24.619947938615088,47.684743205610786,36.59933911045538,true,true,true,true,true
Vulcan,123.00160550616232,20.857180431256737,52.960108467549254,30.179563076452183,true,true,true,true,true
Vulcan,126.51231605607587,19.76317883438677,58.23041090932874,33.60044962130712,true,true,true,true,true
Vulcan,127.26455500272195,20.664800078386968,53.51053980895255,34.89554041895818,true,true,true,true,true
Vulcan,126.13954276014437,20.716060764316293,45.059594583952716,32.81125460422639,true,true,true,true,true
Vulcan,130.130536210715,19.43432866991689,49.78908487844899,31.866809924120528,true,true,true,true,true
Vulcan,131.86677759180964,16.52797809851289,55.530098747348624,29.87487105074433,true,true,true,true,true
Vulcan,129.69928266315017,19.0113294243182,53.02233694545818,30.993362158368903,true,true,true,true,true
Vulcan,131.9751699791122,16.55135733754638,53.52694882873273,30.078046798993547,true,true,true,true,true
Vulcan,133.09488257488036,17.532093762582246,54.49457917929142,28.477861164586802,true,true,true,true,true
Vulcan,132.01382382994436,17.572263833705545,57.37801544151217,29.497932281775654,true,true,true,true,true
Vulcan,131.25052105018977,16.86815219630225,57.77736555268467,30.944631484197796,true,true,true,true,true
Vulcan,132.28614481779044,18.555630343258933,57.1449690206463,32.4775743004215,true,true,true,true,true
